TransactionAmount,TransactionType,Location,Channel,CustomerOccupation,CustomerAge,LoginAttempts,AccountBalance,TransactionDuration,Balance_to_Transaction_Ratio,Transaction_Intensity,Cluster_KMeans
406.4249484880061,Payment,Jakarta,Branch,Freelancer,29,1,6748.976603384875,52.2441942979324,16.56495663417517,406.4249484880061,2
107.74809393209867,OnlinePurchase,Surabaya,Branch,Student,39,3,8055.9851109904885,71.92230720079783,74.0793224019225,323.24428179629604,3
222.29194090749186,OnlinePurchase,Surabaya,InternetBanking,Entrepreneur,64,2,1868.472840555518,9.555567849597908,8.367847191267918,444.5838818149837,1
358.4500123711006,Payment,Surabaya,Branch,Freelancer,43,1,3113.4543015309964,43.83586430321504,8.661717052096323,358.4500123711006,1
350.8677563646139,OnlinePurchase,Jakarta,InternetBanking,Entrepreneur,42,2,5726.91866226724,4.218541801939665,16.275769969479292,701.7355127292278,1
50.55468800206612,Transfer,Bandung,MobileBanking,Entrepreneur,36,3,6507.92327201251,32.41479836737828,126.23339456058189,151.66406400619837,3
666.362766148958,OnlinePurchase,Surabaya,ATM,Student,53,3,6621.610389598177,23.03874316526049,9.922055477875142,1999.088298446874,0
90.22081940589187,Transfer,Bandung,MobileBanking,Employee,52,1,7950.232201686135,32.252446852313106,87.1537029974611,90.22081940589187,3
976.8984172554942,Transfer,Bali,InternetBanking,Student,30,1,6457.197208868514,34.424665058653574,6.603136987368138,976.8984172554942,0
365.9128434329722,OnlinePurchase,Bali,ATM,Employee,42,3,4760.253017464489,9.92383043179403,12.973797736066697,1097.7385302989164,0
344.3831945628906,Withdrawal,Bali,ATM,Employee,62,4,7123.966497913289,22.248428697806528,20.626268475306752,1377.5327782515624,0
97.45543615477044,Withdrawal,Medan,ATM,Student,49,0,5139.615041270191,6.779080940132583,52.20245059085204,0.0,1
132.94386193181418,Transfer,Jakarta,MobileBanking,Employee,47,5,5549.436156526094,29.54827240545747,41.431059822294095,664.7193096590709,3
631.0721015539013,OnlinePurchase,Bandung,ATM,Entrepreneur,38,6,4011.553368295692,6.795352015022267,6.346670511850772,3786.432609323408,0
577.2856108427608,Transfer,Medan,MobileBanking,Freelancer,59,0,5313.510586924588,7.367430428231269,9.188384575540411,0.0,1
176.2122000139118,OnlinePurchase,Bandung,MobileBanking,Student,62,3,1740.7430714574548,8.874233297983688,9.822930200746903,528.6366000417354,1
164.61133215079843,OnlinePurchase,Jakarta,ATM,Employee,57,0,7069.45846549135,16.54940321467708,42.68704546772325,0.0,1
168.47999903680295,Payment,Surabaya,InternetBanking,Entrepreneur,61,3,2981.7526366254524,5.620914228733436,17.59353701658895,505.43999711040885,1
434.5750287534531,Withdrawal,Medan,ATM,Freelancer,25,4,3223.879215678113,24.228186738273294,7.4014325956755265,1738.3001150138125,0
406.1076406788296,Withdrawal,Jakarta,ATM,Employee,58,1,346.9204650063839,51.20346056337974,0.8521590614902562,406.1076406788296,1
266.36639135160283,Payment,Medan,MobileBanking,Employee,59,3,3354.9963984325427,56.1168411742137,12.548310135287428,799.0991740548085,1
223.9457618179734,Payment,Bali,ATM,Entrepreneur,24,5,3083.1702482271007,29.77921967532703,13.70628289819485,1119.728809089867,0
174.62494471110742,Payment,Medan,InternetBanking,Freelancer,20,3,5434.563942278377,45.117890926589475,30.94414606773492,523.8748341333222,2
926.6080666517319,Transfer,Surabaya,ATM,Freelancer,54,4,2410.928096475364,13.755007543293699,2.5990805633868432,3706.4322666069274,0
56.59886590990009,Transfer,Surabaya,InternetBanking,Entrepreneur,20,2,4111.880878621087,34.370506982271834,71.38822637676859,113.19773181980018,2
147.16900616612335,Transfer,Bandung,Branch,Freelancer,35,2,3639.8250913399106,26.025264544948335,24.565360769573026,294.3380123322467,2
253.06968091454166,Transfer,Medan,Branch,Student,59,3,1479.7372691729324,51.768012757186746,5.824139518916677,759.209042743625,1
45.58309379066667,Transfer,Bali,Branch,Freelancer,26,2,5476.229471764434,47.92371727424014,117.5583033701734,91.16618758133335,3
125.55701013002052,Withdrawal,Surabaya,ATM,Employee,41,4,4561.520289249757,25.395636606309036,36.04320522872183,502.22804052008206,2
768.5874720348139,Withdrawal,Bandung,MobileBanking,Freelancer,24,3,5079.873260849122,10.925952763586352,6.600774369959239,2305.762416104442,0
387.5969558794861,OnlinePurchase,Bali,InternetBanking,Student,50,2,6660.385305439189,78.29442275271558,17.139571488317955,775.1939117589721,1
124.69892780155251,Withdrawal,Bali,Branch,Student,42,2,5015.068093010739,44.46966728635072,39.897461185415125,249.39785560310503,1
121.51392888701291,Payment,Bali,InternetBanking,Employee,59,2,4334.0707366652805,11.178273153736844,35.37614682704632,243.02785777402582,1
57.039171226521916,Withdrawal,Jakarta,MobileBanking,Employee,51,0,6845.230612146531,44.48318837598519,117.9415637316767,0.0,3
139.78569844155396,Payment,Surabaya,InternetBanking,Student,55,1,4348.622881021093,93.53641957666501,30.888243118148743,139.78569844155396,1
301.66133085207036,Withdrawal,Jakarta,InternetBanking,Entrepreneur,38,2,3990.809686695452,57.33909390426808,13.185727015275736,603.3226617041407,2
265.3804337725908,Transfer,Jakarta,Branch,Student,55,4,6339.123457279944,14.877696000290957,23.79725630558759,1061.521735090363,0
145.96011887485733,Withdrawal,Surabaya,InternetBanking,Freelancer,57,0,3439.9542778157506,54.247281330123954,23.407399940558125,0.0,1
89.03231587951187,OnlinePurchase,Medan,Branch,Employee,35,4,7334.467406761527,26.390625245008792,81.4648311010579,356.1292635180475,3
172.78702082268762,Transfer,Bandung,MobileBanking,Entrepreneur,56,2,5320.798511438181,14.131415375598575,30.61677728434573,345.57404164537525,1
169.7762030409015,Transfer,Surabaya,Branch,Student,50,2,8137.977330215181,15.651854510517447,47.65287660287252,339.552406081803,3
353.48066455626076,OnlinePurchase,Bandung,InternetBanking,Employee,45,2,4880.196448823713,17.00145392003294,13.767172477327493,706.9613291125215,1
237.9131037372301,Withdrawal,Medan,MobileBanking,Freelancer,42,1,6896.521839596105,44.400543917169344,28.86623517804734,237.9131037372301,1
214.69573501089002,Withdrawal,Surabaya,ATM,Entrepreneur,31,1,1721.6856354991405,15.619848530207276,7.982010564150544,214.69573501089002,2
460.9411402527446,OnlinePurchase,Bali,ATM,Entrepreneur,37,0,7564.187764217564,24.516471714102344,16.374786969783475,0.0,2
573.7444171341367,Transfer,Surabaya,MobileBanking,Entrepreneur,56,3,6378.580946734858,34.69646165968944,11.098117278877705,1721.2332514024101,0
263.0338062463986,OnlinePurchase,Medan,MobileBanking,Freelancer,37,2,3709.071651216347,24.325806791033454,14.04771496478375,526.0676124927973,2
267.8183369957455,Payment,Jakarta,InternetBanking,Employee,24,0,6729.858295253682,13.540238949562465,25.034967370400008,0.0,2
182.39142404398496,Payment,Surabaya,ATM,Student,21,3,2465.6622237156616,24.90785440879597,13.444806574620918,547.1742721319549,2
96.30034362556711,Withdrawal,Bali,MobileBanking,Employee,48,2,4005.3371375530337,27.387885581885982,41.16467618003943,192.60068725113422,1
373.3488778499834,Transfer,Surabaya,ATM,Freelancer,47,3,3297.8216791930136,25.93669797614232,8.809487283983746,1120.0466335499502,0
324.14431300117514,Payment,Jakarta,ATM,Employee,54,4,6839.992575467997,25.49537583293809,21.03678982520994,1296.5772520047005,0
194.21816484538473,OnlinePurchase,Surabaya,InternetBanking,Entrepreneur,38,2,7496.657924717334,22.72638375735979,38.40143631436543,388.43632969076947,2
238.46197520157546,Withdrawal,Bali,MobileBanking,Student,18,0,4102.0990063536,14.377634663307454,17.130481793197085,0.0,2
440.21104187210864,Withdrawal,Medan,Branch,Freelancer,20,1,2457.1614893113533,36.46361612252436,5.569129636659449,440.21104187210864,2
491.1772448988848,Transfer,Bali,MobileBanking,Entrepreneur,30,4,3046.2512262422524,22.656976659964847,6.189337800182307,1964.7089795955392,0
11.808852379619893,Payment,Medan,ATM,Employee,24,2,5184.145247021715,15.327836644872026,404.7314383348023,23.617704759239786,3
117.73205107547788,Withdrawal,Bali,Branch,Entrepreneur,23,2,5058.563082101384,27.974226425793756,42.60486563047461,235.46410215095577,2
193.72781665013216,OnlinePurchase,Bandung,Branch,Employee,23,3,4319.819706204666,29.108033362673783,22.1838861058361,581.1834499503965,2
76.80618847705213,Payment,Surabaya,ATM,Employee,51,1,3340.59438574075,34.37492364469079,42.93481599765053,76.80618847705213,1
243.17883997669713,Withdrawal,Surabaya,Branch,Freelancer,49,2,8256.849895262158,27.900395119692107,33.81476419516998,486.35767995339427,1
123.13142607345641,Withdrawal,Jakarta,Branch,Employee,33,2,3759.9982360273416,74.57142872336892,30.29046193187463,246.26285214691282,2
249.2958796387157,Payment,Bandung,MobileBanking,Entrepreneur,55,1,3334.299362368267,7.153459711996224,13.321431288365957,249.2958796387157,1
126.33016774548408,Payment,Jakarta,ATM,Freelancer,25,4,7294.654726810824,13.217532212891431,57.28928859492167,505.3206709819363,3
130.93099893550587,Transfer,Surabaya,InternetBanking,Student,38,0,4435.025136268483,56.963782526529144,33.61624767532105,0.0,2
247.88670240359068,OnlinePurchase,Jakarta,Branch,Freelancer,28,0,6023.836029064373,14.179931309993966,24.203125240882567,0.0,2
384.71718837454404,Transfer,Medan,ATM,Entrepreneur,40,5,3249.6673904581794,14.476345343459435,8.42500020326459,1923.5859418727202,0
310.8849648654852,Transfer,Bandung,MobileBanking,Employee,23,1,6012.166333023089,43.214308215901816,19.276871315730506,310.8849648654852,2
195.00666044032516,OnlinePurchase,Bali,MobileBanking,Freelancer,63,2,6470.387883446827,9.67593058270898,33.01106130225996,390.0133208806503,1
31.58927420053223,OnlinePurchase,Medan,MobileBanking,Freelancer,32,4,2767.409195000566,34.84362195988249,84.91779160136589,126.35709680212892,2
128.26980037144617,Transfer,Bali,Branch,Freelancer,28,2,3931.852425130364,25.921471648207856,30.41586212582141,256.53960074289233,2
116.67404629691133,Payment,Jakarta,InternetBanking,Entrepreneur,44,5,3190.3307744683334,61.45292204249618,27.111592359275168,583.3702314845566,1
338.1629018825846,OnlinePurchase,Surabaya,MobileBanking,Employee,32,1,3943.948200498716,47.957511020861084,11.628477579968573,338.1629018825846,2
225.42807183581837,Transfer,Medan,InternetBanking,Student,62,1,8202.158390252624,9.975689215917937,36.22412328891781,225.42807183581837,1
231.74812177029216,Payment,Bandung,ATM,Student,55,1,5513.787657363443,29.2477559764217,23.68993406015627,231.74812177029216,1
100.32624602098169,Withdrawal,Bali,MobileBanking,Employee,21,3,8896.059976124692,21.069484659528936,87.7962060716488,300.97873806294507,3
504.56657313105893,Payment,Medan,Branch,Student,31,2,7965.550282304155,54.27498156262222,15.755690161578842,1009.1331462621179,0
230.57396476467153,Transfer,Surabaya,MobileBanking,Employee,62,2,7261.780272154707,42.1624869277675,31.358362238752626,461.14792952934306,1
94.99297570925347,OnlinePurchase,Bandung,Branch,Freelancer,27,1,7908.760988030199,55.820299667211906,82.38895533340379,94.99297570925347,3
101.21723958465003,Payment,Bandung,ATM,Freelancer,46,2,7319.860085327809,8.263067474488711,71.61081746162742,202.43447916930006,3
256.03616117297474,Payment,Bali,InternetBanking,Entrepreneur,29,2,8409.038131824094,7.520524847327172,32.715389513482336,512.0723223459495,2
91.77329855548183,Payment,Medan,InternetBanking,Freelancer,57,1,6089.321013654805,18.226029296043947,65.63656901789655,91.77329855548183,1
117.97794501682924,OnlinePurchase,Medan,InternetBanking,Entrepreneur,37,2,6372.644861424312,44.65787664840802,53.56156437668268,235.95589003365848,3
73.30444244595864,OnlinePurchase,Bandung,MobileBanking,Student,54,0,6315.858270333696,12.41855936150946,84.9997397521312,0.0,1
336.2173218021169,Payment,Jakarta,MobileBanking,Student,19,1,4121.071200305291,19.178021587783746,12.220817063257458,336.2173218021169,2
93.7492244460184,Payment,Bandung,ATM,Freelancer,37,1,6692.358060761319,17.93408150443733,70.63232548752065,93.7492244460184,3
561.1370947393589,Transfer,Surabaya,InternetBanking,Employee,29,1,7515.607277511106,4.446535975645948,13.369705269131547,561.1370947393589,2
279.7497250708975,OnlinePurchase,Medan,ATM,Student,55,4,3799.1754598208217,14.246264607906415,13.532249974105651,1118.99890028359,0
73.0280294192107,Payment,Bali,Branch,Student,47,1,3285.5182850780093,8.17028055733025,44.382084878587875,73.0280294192107,1
308.86314461967976,OnlinePurchase,Medan,MobileBanking,Student,64,3,3897.9673745430255,75.71020242634654,12.579641826482197,926.5894338590392,1
505.16466940867195,OnlinePurchase,Bandung,InternetBanking,Employee,35,2,7713.477709359918,30.295898406687996,15.239067788692573,1010.3293388173439,0
188.5046405774402,OnlinePurchase,Surabaya,MobileBanking,Freelancer,27,2,4525.761230291347,14.38574913030016,23.882060178056246,377.0092811548804,2
545.27257977896,Transfer,Jakarta,InternetBanking,Entrepreneur,24,1,2791.7316289012483,13.418866179207546,5.110510269490143,545.27257977896,2
283.59427810963666,Withdrawal,Medan,InternetBanking,Employee,59,3,2922.930229763413,39.43111769329326,10.27051650222352,850.78283432891,1
123.241710090038,OnlinePurchase,Bandung,MobileBanking,Employee,22,2,3192.3421103830487,22.423421222721963,25.69460858249261,246.483420180076,2
776.5511515801741,OnlinePurchase,Bandung,MobileBanking,Student,46,3,3574.255425389969,45.43354096286391,4.596810664000957,2329.653454740522,0
55.43942136316773,Payment,Bandung,ATM,Entrepreneur,52,1,2202.0995006967837,18.445401307155237,39.017046020494284,55.43942136316773,1
154.1806049181232,OnlinePurchase,Surabaya,MobileBanking,Employee,56,2,6211.2278094104895,14.773227394041388,40.02579969763408,308.3612098362464,1
195.01014229918903,Withdrawal,Bandung,MobileBanking,Student,29,2,4621.329779156612,2.4121944830847166,23.57699313386873,390.02028459837805,2
691.5908805378917,OnlinePurchase,Bandung,MobileBanking,Employee,27,2,6068.902878816156,39.84756449629958,8.762608705016186,1383.1817610757835,0
341.7284608270499,Transfer,Bandung,Branch,Student,54,2,405.1560472317724,41.10414787472175,1.182148824915434,683.4569216540998,1
302.17030568095896,Payment,Medan,Branch,Entrepreneur,19,3,7144.84931537537,63.865812343405324,23.5671145276815,906.5109170428768,2
107.55152923434564,Withdrawal,Bandung,Branch,Entrepreneur,20,1,4835.772437800536,8.930767057158082,44.548174234937456,107.55152923434564,2
182.97676689103483,Transfer,Surabaya,ATM,Student,31,3,6000.0286939775,10.227817400149881,32.61296953615441,548.9303006731045,2
125.72118732182724,Withdrawal,Medan,ATM,Freelancer,64,0,8042.651384017619,58.00317193642606,63.467298200040645,0.0,1
294.950087104999,Payment,Bandung,InternetBanking,Employee,37,7,5735.69813486987,14.288023790107063,19.380626615037702,2064.650609734993,0
451.8511941483083,OnlinePurchase,Jakarta,ATM,Freelancer,62,4,9223.206080793992,30.957253219946306,20.366968664265908,1807.4047765932332,0
893.3773719595265,Payment,Surabaya,MobileBanking,Employee,21,3,1240.551482416558,22.53628531984032,1.3870559802945204,2680.1321158785795,0
137.8740938885391,Payment,Jakarta,InternetBanking,Entrepreneur,43,1,4364.873350759483,99.67761360600355,31.430436221335476,137.8740938885391,1
53.82847013897289,OnlinePurchase,Surabaya,MobileBanking,Employee,64,1,1393.0656441256579,3.648393455842209,25.40770589795184,53.82847013897289,1
156.2897872586757,Transfer,Jakarta,InternetBanking,Student,32,2,5628.798674665908,51.16498404543233,35.786167511364845,312.5795745173514,2
410.3012068980324,Withdrawal,Bandung,ATM,Student,26,1,5153.004182649815,16.46051052477736,12.528541361482853,410.3012068980324,2
96.22463668689056,Transfer,Jakarta,Branch,Student,20,1,2815.6370374773533,54.480750784461556,28.96011888987603,96.22463668689056,2
200.47444591786814,OnlinePurchase,Jakarta,MobileBanking,Freelancer,19,7,9347.017926591296,46.60316738701415,46.393069274907674,1403.3211214250769,0
304.92865090210876,Withdrawal,Surabaya,InternetBanking,Entrepreneur,56,2,4281.137786740546,20.13741660447321,13.993909279554295,609.8573018042175,1
140.2254279676308,OnlinePurchase,Bandung,Branch,Entrepreneur,58,2,587.62981986872,34.76988359978313,4.160934955731953,280.4508559352616,1
238.09041192959066,Transfer,Surabaya,MobileBanking,Entrepreneur,47,1,6360.370158707503,32.85904647770475,26.60236396506171,238.09041192959066,1
87.98709806648446,Payment,Bandung,MobileBanking,Student,54,2,6391.354322767535,30.06467462836354,71.82338183443623,175.97419613296893,1
473.3691411111978,Withdrawal,Bali,Branch,Entrepreneur,34,3,4041.01372475662,27.49910499459478,8.518711219896486,1420.1074233335935,0
165.94876524049383,OnlinePurchase,Medan,ATM,Freelancer,20,2,6576.727554783582,65.09909158473526,39.39368790963888,331.89753048098765,2
232.95407152278932,Withdrawal,Medan,Branch,Freelancer,26,3,3099.510586491224,42.18309347561492,13.248372068572024,698.862214568368,2
33.18520301342352,Withdrawal,Surabaya,ATM,Freelancer,25,1,4165.709428164878,70.58358825408554,121.85709198594277,33.18520301342352,3
77.01201585109861,Transfer,Bandung,InternetBanking,Student,26,1,5787.410467979248,17.727130612874504,74.18614177366814,77.01201585109861,2
400.9129098479094,Payment,Jakarta,ATM,Employee,34,3,6848.672239453994,33.91104559468261,17.04018973176464,1202.7387295437284,0
138.58661764359084,Withdrawal,Medan,InternetBanking,Entrepreneur,41,2,4551.576868432398,28.410441751427406,32.60754465771229,277.1732352871817,2
92.11962955767501,Transfer,Surabaya,InternetBanking,Freelancer,25,2,4035.176237205885,40.341186463575035,43.33325053346179,184.23925911535002,2
49.414671520415254,Withdrawal,Surabaya,InternetBanking,Employee,31,5,4917.56718235015,5.542136618843714,97.54238268435007,247.07335760207627,3
467.3136512180283,Payment,Surabaya,InternetBanking,Employee,33,2,907.2209083908128,65.62854074963134,1.9372079076303643,934.6273024360567,0
331.3743015651158,Withdrawal,Bandung,MobileBanking,Freelancer,35,1,4440.8788121883135,50.93809126016814,13.36107752999158,331.3743015651158,2
316.1285303610131,Payment,Surabaya,InternetBanking,Freelancer,41,1,1038.8675000471567,9.052781646218557,3.275856318775639,316.1285303610131,2
595.1147277422103,Transfer,Bali,MobileBanking,Entrepreneur,56,3,3316.764833139172,13.035709565898443,5.563970623073594,1785.344183226631,0
154.3068294062916,Transfer,Jakarta,MobileBanking,Entrepreneur,64,3,2155.2092647385307,46.121135982998695,13.877105552778875,462.92048821887477,1
54.50070244737774,Payment,Surabaya,InternetBanking,Employee,44,1,6056.513485834417,14.223489161738563,109.124987950861,54.50070244737774,3
209.565397073373,Payment,Bandung,ATM,Employee,45,1,3538.144927392196,20.50359319375041,16.803069148912936,209.565397073373,1
671.4488190940291,Transfer,Jakarta,ATM,Employee,24,1,7475.80487572821,22.98993318859225,11.117284562712367,671.4488190940291,0
212.85749219119023,Payment,Jakarta,Branch,Student,51,1,1305.5356451352059,9.16068369735043,6.10469912350813,212.85749219119023,1
443.8522871319717,Payment,Medan,MobileBanking,Employee,44,2,4512.998412302264,13.309598214606792,10.14493696637648,887.7045742639434,0
56.680280073748115,OnlinePurchase,Surabaya,MobileBanking,Student,51,3,5169.096509200065,15.485644508721347,89.61635592946199,170.04084022124434,3
105.63282099074335,Withdrawal,Surabaya,ATM,Entrepreneur,56,1,5980.144969008856,54.2050145250754,56.08165397338577,105.63282099074335,1
384.53106517162263,Transfer,Bandung,MobileBanking,Employee,36,4,9307.182560407411,69.19302256576081,24.141200025643162,1538.1242606864905,0
229.4143607656063,Transfer,Bali,ATM,Entrepreneur,23,0,1066.5496512739833,10.040160838675058,4.628833236479356,0.0,2
185.80238627720755,OnlinePurchase,Bali,Branch,Employee,47,4,3484.852655382241,27.02233399979971,18.655289821677407,743.2095451088302,1
439.68962058992054,Payment,Medan,InternetBanking,Entrepreneur,45,2,8993.973098501636,10.113724396996144,20.408860745261098,879.3792411798411,0
380.96752376055076,Payment,Bali,InternetBanking,Employee,29,3,3157.8429138113524,20.015763568557404,8.267307342576467,1142.9025712816524,0
234.06939373414306,Payment,Bandung,InternetBanking,Student,32,5,5883.511308814153,9.24511144692256,25.028827510689208,1170.3469686707153,0
12.0541851875917,Transfer,Medan,Branch,Freelancer,62,2,3120.469627034475,13.65081183509371,239.03978549350992,24.1083703751834,3
202.8410061042623,OnlinePurchase,Surabaya,MobileBanking,Entrepreneur,56,0,2212.0399193862318,16.319278688662596,10.851790626733854,0.0,1
277.3250429143289,Withdrawal,Bali,Branch,Entrepreneur,56,1,3368.9262948979235,31.494222060769882,12.104287345551263,277.3250429143289,1
34.249056559126466,OnlinePurchase,Bandung,MobileBanking,Freelancer,32,1,8955.247722906637,48.4536108384713,254.05638042780467,34.249056559126466,3
270.55081826634444,Transfer,Bandung,MobileBanking,Employee,53,3,2666.891743846413,34.16704986382647,9.820967437596352,811.6524547990333,1
453.36169131805815,Withdrawal,Surabaya,InternetBanking,Student,20,2,4403.568689286004,21.31248280137728,9.691769296200322,906.7233826361163,2
202.54742639812582,Payment,Bandung,ATM,Student,18,0,4490.731839971955,56.63053173239372,22.062336623153218,0.0,2
82.75617712308136,OnlinePurchase,Medan,ATM,Student,24,5,6832.683920721425,22.522671089252917,81.57826867719453,413.78088561540676,3
14.560553086852963,OnlinePurchase,Medan,InternetBanking,Employee,26,1,7257.773268384695,35.03352270304266,466.42129157457475,14.560553086852963,3
274.4781561755742,Transfer,Jakarta,MobileBanking,Entrepreneur,18,2,5215.507062746368,39.33086661713408,18.932561242432225,548.9563123511484,2
39.413515990788454,OnlinePurchase,Surabaya,Branch,Employee,22,1,-1379.459632064847,62.556953374099066,-34.13362085049147,39.413515990788454,2
314.2814577487856,Withdrawal,Bandung,InternetBanking,Student,64,4,3221.536368101074,56.562216415021744,10.217969655126293,1257.1258309951425,0
650.0621740328653,OnlinePurchase,Bali,InternetBanking,Freelancer,53,4,2603.9613562548134,20.89102457642085,3.999558659851381,2600.248696131461,0
110.01714986332736,Transfer,Medan,Branch,Student,27,5,7317.363850961852,50.04675504033022,65.91201323372309,550.0857493166368,3
169.28559650094346,OnlinePurchase,Surabaya,MobileBanking,Entrepreneur,19,3,3157.890151197968,23.789414005225602,18.544669755321742,507.85678950283034,2
674.780200035076,Withdrawal,Surabaya,InternetBanking,Employee,40,0,8366.984930964614,67.55403134965157,12.381222371608892,0.0,1
221.79361115153773,Withdrawal,Medan,InternetBanking,Employee,56,2,5816.377931804468,19.14535655959019,26.106574159563028,443.58722230307546,1
139.74158890243032,Transfer,Jakarta,MobileBanking,Student,46,0,7269.5956487576495,23.402619949003984,51.6520788592015,0.0,1
410.27939443007506,Payment,Surabaya,Branch,Entrepreneur,36,3,9511.542236414327,17.256359985792916,23.12671717870724,1230.838183290225,0
146.19144393500414,Transfer,Bandung,Branch,Entrepreneur,55,3,3112.3459812120605,15.38977455608303,21.14488381937737,438.57433180501243,1
103.64068535034252,Payment,Bali,ATM,Freelancer,64,1,1760.110774364382,43.02108110537092,16.82052032124444,103.64068535034252,1
310.84450824014334,Withdrawal,Bali,ATM,Student,37,3,5373.99801798119,8.772702573580968,17.232941020217723,932.53352472043,0
433.1157188843235,OnlinePurchase,Medan,Branch,Freelancer,29,4,6908.152726611579,15.708249587963937,15.913159616439408,1732.462875537294,0
102.97914914179361,OnlinePurchase,Surabaya,ATM,Employee,28,3,3670.2333437571024,31.418417838780904,35.29778204620719,308.9374474253808,2
235.83321566721176,Withdrawal,Bali,ATM,Employee,52,1,5072.7727224413875,28.504278225113964,21.419177661166575,235.83321566721176,1
175.25427708206405,Transfer,Surabaya,MobileBanking,Entrepreneur,24,2,7434.076416306329,39.73472550796568,42.17813342960761,350.5085541641281,2
198.14713086849508,OnlinePurchase,Medan,InternetBanking,Freelancer,40,3,7236.119796974128,71.15895699564928,36.33554631400857,594.4413926054852,3
83.52585973194851,Transfer,Jakarta,ATM,Entrepreneur,34,2,3836.4516366643124,8.72604985173346,45.38790435058108,167.05171946389703,2
327.86687931403765,OnlinePurchase,Bali,ATM,Student,19,3,5542.68625461322,12.661425318145792,16.853890139908142,983.6006379421129,2
559.5888102318262,Payment,Bandung,MobileBanking,Entrepreneur,22,2,3128.5671501860515,43.24380008355543,5.580859077248192,1119.1776204636524,0
100.87868632807363,OnlinePurchase,Medan,Branch,Employee,38,2,2100.076758520888,24.331217578044452,20.613504494533238,201.75737265614725,2
327.67502894349934,Payment,Jakarta,ATM,Employee,30,3,7716.447157630948,9.425619421811877,23.477436610973687,983.025086830498,0
403.77261000384135,OnlinePurchase,Bandung,InternetBanking,Entrepreneur,28,1,733.5917535936851,4.998986914972737,1.8123552223227832,403.77261000384135,2
234.53723225687614,OnlinePurchase,Bandung,ATM,Student,41,4,5381.984618672008,25.563618244519745,22.849825342272993,938.1489290275046,0
317.88943148371465,OnlinePurchase,Bali,InternetBanking,Freelancer,50,2,4259.4112972918365,55.43777326059071,13.357016184179688,635.7788629674293,1
111.60147093287667,OnlinePurchase,Surabaya,Branch,Employee,44,3,6097.520255782862,31.33382701697666,54.151337502666195,334.80441279863,3
538.606888056908,OnlinePurchase,Medan,ATM,Employee,52,2,3630.0059767841294,28.041639064230814,6.727130541004699,1077.213776113816,0
435.37834775042745,Transfer,Bandung,InternetBanking,Student,35,3,7283.233367336713,20.34432971425012,16.690180447500396,1306.1350432512822,0
469.59611056465127,Payment,Bali,InternetBanking,Entrepreneur,38,3,4555.5530914194715,14.816640200959068,9.68038831845301,1408.7883316939538,0
70.61271011203686,Payment,Jakarta,InternetBanking,Employee,21,3,7902.886792943652,14.189447414304892,110.35592397745764,211.8381303361106,3
289.7297421917055,OnlinePurchase,Bandung,Branch,Employee,58,4,5437.712239954439,47.003422261062234,18.70366684523403,1158.918968766822,0
118.93542598436903,Transfer,Jakarta,InternetBanking,Student,49,1,2900.364851715308,15.207996971790777,24.18272022557628,118.93542598436903,1
569.6614744393585,Transfer,Medan,MobileBanking,Entrepreneur,60,2,6085.129055809595,9.516761828666262,10.663290459177885,1139.322948878717,0
102.81419132987907,Withdrawal,Bali,Branch,Student,28,1,5835.184254676004,36.07016084280859,56.20796328446246,102.81419132987907,2
241.66916928054988,Withdrawal,Jakarta,InternetBanking,Student,20,1,4785.978757030262,69.73166654570711,19.72223653799709,241.66916928054988,2
23.713015305247904,Transfer,Surabaya,Branch,Entrepreneur,38,2,3503.2826958883256,86.73612953926734,141.75860989105567,47.42603061049581,3
240.74084595555303,Withdrawal,Jakarta,Branch,Employee,60,2,6721.273272774311,67.32393216950555,27.803630976000218,481.48169191110605,1
71.42357726943564,Payment,Jakarta,MobileBanking,Freelancer,31,1,3069.556830930638,24.056132175942725,42.38339152333006,71.42357726943564,2
300.48312499313374,Transfer,Bali,InternetBanking,Freelancer,23,1,3279.9669460352848,11.29960155677608,10.879437932421544,300.48312499313374,2
179.41115396703432,Withdrawal,Bali,Branch,Freelancer,46,3,6054.945391462227,38.710958521023954,33.56192374097124,538.2334619011029,1
149.77114591075508,Transfer,Bandung,Branch,Student,48,3,4578.361686145006,82.82024638313885,30.366298926022917,449.31343773226524,1
579.3133471469737,Withdrawal,Jakarta,InternetBanking,Employee,64,2,1070.464042515127,62.5707857506366,1.8446310907338388,1158.6266942939474,0
812.1437722636232,Transfer,Jakarta,MobileBanking,Employee,45,5,3076.2239514396038,39.47233452677297,3.7831242842529997,4060.718861318116,0
52.10785715725824,OnlinePurchase,Bali,ATM,Employee,60,2,5811.695119006968,23.17825029644422,109.43192646236687,104.21571431451648,3
153.77650846323255,Payment,Surabaya,InternetBanking,Employee,53,1,4460.499300934048,25.146874174757965,28.818968364269878,153.77650846323255,1
364.918932772291,Withdrawal,Bali,ATM,Student,45,0,4797.803544235881,5.435675902729718,13.11165702164289,0.0,1
265.76311550245083,OnlinePurchase,Surabaya,InternetBanking,Freelancer,36,1,5524.088630269408,12.925697323053841,20.70784268606526,265.76311550245083,2
350.97494687081155,Transfer,Bali,InternetBanking,Freelancer,20,5,5912.601141823248,14.70392804751747,16.798357935382832,1754.8747343540576,0
189.73212934467637,OnlinePurchase,Medan,Branch,Entrepreneur,29,3,5232.221429457917,49.03739077418505,27.432302294505668,569.196388034029,2
